"id","created_at","user_id","competition_id","old_handicap","adjustment","new_handicap","reason"
"b8c7bf9b-81d8-4fef-91e9-e51b0ee583e7","2026-04-23T20:41:40.966141+00:00","a825e186-7393-4b7d-a62c-aa2aab9e8547","84ef2554-93ce-4d2f-9b83-223f1c72de7e",7.6,0.1,7.7,"Competition processing (reanchored)"
"c08fa601-b0f2-4fbc-a319-c22838e5f9db","2026-04-23T20:41:40.966445+00:00","b6f2ce70-b0a1-480f-9e31-20b8359c3ad3","84ef2554-93ce-4d2f-9b83-223f1c72de7e",4.1,0.1,4.2,"Competition processing (reanchored)"
"6962a676-a774-4140-a9b6-224ce9c19fd8","2026-04-23T20:41:40.966882+00:00","8b5d4777-6854-4f91-9b00-872e22d3b85a","2944f90b-fe01-46c4-a0f4-2a4678dd39ed",3.2,-0.8,2.4,"Competition processing (reanchored)"
"962cd6bc-8644-453e-a58e-316fde569bc8","2026-04-23T20:41:40.967223+00:00","e4fc6c68-514a-471b-b33f-ae75afc36837","2944f90b-fe01-46c4-a0f4-2a4678dd39ed",11.3,-0.8,10.5,"Competition processing (reanchored)"
"79808b4e-989f-4396-b798-dc006f75d7f7","2026-04-23T20:41:40.83472+00:00","8532ae37-4d5e-4c2f-a80a-729d51ad2e9e","01d0665e-953f-43d7-8937-873c44181c7e",4,-0.4,3.6,"Competition processing (reanchored)"
"437a8020-e4b2-47d9-9cc5-9dd035ad77bc","2026-04-23T20:41:40.843392+00:00","cb0d5d7f-2c36-4ca5-bf49-7bbcfef0fbce","01d0665e-953f-43d7-8937-873c44181c7e",5.5,-0.2,5.3,"Competition processing (reanchored)"
"123827b2-ed0e-404c-9f06-467afc06808f","2026-04-23T20:41:40.844507+00:00","33f57864-26d5-4c1f-bf0b-0638b775a1dd","01d0665e-953f-43d7-8937-873c44181c7e",3.5,-0.2,3.3,"Competition processing (reanchored)"
"ffa7a81e-d4f2-401f-99a9-ab9acb306740","2026-04-23T20:41:40.846473+00:00","b9477000-cf1d-4395-bb5e-59cc972d8430","01d0665e-953f-43d7-8937-873c44181c7e",5.1,-0.2,4.9,"Competition processing (reanchored)"
"b1d51a0d-5737-4c3f-a0df-914dcdc5e650","2026-04-23T20:41:40.848168+00:00","8b5d4777-6854-4f91-9b00-872e22d3b85a","01d0665e-953f-43d7-8937-873c44181c7e",3.3,0,3.3,"Competition processing (reanchored)"
"f3b73e83-74d1-486b-b3b9-ba83d2192743","2026-04-23T20:41:40.849867+00:00","e4fc6c68-514a-471b-b33f-ae75afc36837","01d0665e-953f-43d7-8937-873c44181c7e",11.1,0,11.1,"Competition processing (reanchored)"
"ee6485dc-739d-40f9-96db-a213b15a1d7d","2026-04-23T20:41:40.850192+00:00","3c810f61-259c-4b29-b85e-df895be03c23","01d0665e-953f-43d7-8937-873c44181c7e",3.6,0,3.6,"Competition processing (reanchored)"
"1cb78067-2840-45c6-9dad-2d27bc5b532c","2026-04-23T20:41:40.851329+00:00","c4605e79-83e1-4641-ad9f-d40d3871a521","01d0665e-953f-43d7-8937-873c44181c7e",5,0,5,"Competition processing (reanchored)"
"095e644e-81c3-4849-92ef-23c615e8af77","2026-04-23T20:41:40.851567+00:00","238fffe0-c89c-4045-a610-077bb06d3ce9","01d0665e-953f-43d7-8937-873c44181c7e",6.5,0,6.5,"Competition processing (reanchored)"
"d18cf45d-316a-47f5-b517-1fcbf4c67aa6","2026-04-23T20:41:40.851787+00:00","b62fda01-c3e2-408f-ae10-3777da27f1a4","01d0665e-953f-43d7-8937-873c44181c7e",3.7,0,3.7,"Competition processing (reanchored)"
"5330b60e-e23e-4763-b7b5-09fed4f0f555","2026-04-23T20:41:40.854919+00:00","0ab9c3c7-0c90-4c77-b669-300358534f18","01d0665e-953f-43d7-8937-873c44181c7e",2.5,0.1,2.6,"Competition processing (reanchored)"
"53271627-2ad8-4078-9c82-1f5ef17d225e","2026-04-23T20:41:40.855883+00:00","7ebaae0c-361b-4ea2-8133-b4c64d4d9d0f","01d0665e-953f-43d7-8937-873c44181c7e",3.5,0,3.5,"Competition processing (reanchored)"
"c636de2e-98bb-4983-b915-d254d7f4faae","2026-04-23T20:41:40.85612+00:00","7e323e7b-88c6-4775-8e13-4824573c1c43","01d0665e-953f-43d7-8937-873c44181c7e",3.4,0,3.4,"Competition processing (reanchored)"
"9dea75f3-edbf-47d5-b41d-0318b20674e6","2026-04-23T20:41:40.858102+00:00","d4705a1b-ddce-47da-b0a6-2a0428db5ff8","01d0665e-953f-43d7-8937-873c44181c7e",-0.8,0.1,-0.7,"Competition processing (reanchored)"
"36c8229c-0e09-473c-9bba-248fafc2aa87","2026-04-23T20:41:40.859028+00:00","62894c50-8139-4e22-a8c5-53518b69ccd9","01d0665e-953f-43d7-8937-873c44181c7e",5.4,0.1,5.5,"Competition processing (reanchored)"
"27eefea9-f11a-49e1-ac05-e4726b4a64d6","2026-04-23T20:41:40.860093+00:00","38f186b2-b4fd-4ee3-8ee2-9a505ad593ae","01d0665e-953f-43d7-8937-873c44181c7e",8.4,0,8.4,"Competition processing (reanchored)"
"e3d8c421-de93-41b3-88e8-2a7eb39c36a2","2026-04-23T20:41:40.860338+00:00","0b508406-582c-4b49-bc2d-c01f6bff8b7a","01d0665e-953f-43d7-8937-873c44181c7e",4.5,0.1,4.6,"Competition processing (reanchored)"
"699445c7-49e7-4ad0-b9cb-9cf963b3e59c","2026-04-23T20:41:40.861284+00:00","74fc6393-ef47-498c-92f5-d4db92eccafd","01d0665e-953f-43d7-8937-873c44181c7e",6.1,0.1,6.2,"Competition processing (reanchored)"
"841b4dbf-debe-4949-a165-3d9959bb7740","2026-04-23T20:41:40.86151+00:00","3e4f8715-38d2-4163-aa94-173c73b8f656","01d0665e-953f-43d7-8937-873c44181c7e",6.2,0.1,6.3,"Competition processing (reanchored)"
"30e2711a-5dbd-4bce-b67b-38f83a070115","2026-04-23T20:41:40.861725+00:00","309894c8-c0da-4039-9516-7cefb12c9776","01d0665e-953f-43d7-8937-873c44181c7e",6.4,0.1,6.5,"Competition processing (reanchored)"
"632dca72-91dd-4466-b444-286ed4d85a73","2026-04-23T20:41:40.86194+00:00","40033297-762f-44eb-a7b5-e6cbe3e8b737","01d0665e-953f-43d7-8937-873c44181c7e",7.7,0.1,7.8,"Competition processing (reanchored)"
"693f4705-985d-409f-a762-6dfc78afeac1","2026-04-23T20:41:40.862155+00:00","9f74607a-b13a-492b-8ec7-a65d031f2a7d","01d0665e-953f-43d7-8937-873c44181c7e",12.3,0.1,12.4,"Competition processing (reanchored)"
"f5f8e4be-5320-46c4-af62-a3ed651d1e09","2026-04-23T20:41:40.862372+00:00","695e55f0-9ec8-428c-a7fc-204a71ebc2be","01d0665e-953f-43d7-8937-873c44181c7e",3.3,0.1,3.4,"Competition processing (reanchored)"
"70d85923-932a-47b5-a1aa-faa2f7bf3b94","2026-04-23T20:41:40.862587+00:00","189490f0-4925-44f4-99c3-1cdfde41ed64","01d0665e-953f-43d7-8937-873c44181c7e",5.5,0.1,5.6,"Competition processing (reanchored)"
"39bbfb95-ea5f-4494-8626-7642e447f7b6","2026-04-23T20:41:40.8628+00:00","6910dacb-d2e4-4ddf-9c4a-e7b8943b58e9","01d0665e-953f-43d7-8937-873c44181c7e",11.2,0.1,11.3,"Competition processing (reanchored)"
"71d4cfcd-c465-44ed-9469-6468f1026978","2026-04-23T20:41:40.863029+00:00","95c236e4-720c-4579-9ee6-2c4c71da5ccf","01d0665e-953f-43d7-8937-873c44181c7e",3.4,0.1,3.5,"Competition processing (reanchored)"
"8bcf248e-0197-4bbe-8bf6-82a4363eb4c8","2026-04-23T20:41:40.863258+00:00","56a49bee-b1d4-420f-8f71-176684ec9ff3","01d0665e-953f-43d7-8937-873c44181c7e",6.9,0.1,7,"Competition processing (reanchored)"
"196ebc48-e9fe-4beb-92df-6773671bc24e","2026-04-23T20:41:40.863482+00:00","b6f2ce70-b0a1-480f-9e31-20b8359c3ad3","01d0665e-953f-43d7-8937-873c44181c7e",4.6,0.1,4.7,"Competition processing (reanchored)"
"2bea7339-7836-4e86-a1ba-e7bf226cff91","2026-04-23T20:41:40.863703+00:00","d9fc8218-b712-4a30-95c8-7442eb0c356c","01d0665e-953f-43d7-8937-873c44181c7e",1.9,0.1,2,"Competition processing (reanchored)"
"3a2904e4-6750-40ef-92fe-e89fe4cd5f15","2026-04-23T20:41:40.864521+00:00","4cf1c255-8ec4-4278-802a-c65502eea352","01d0665e-953f-43d7-8937-873c44181c7e",1.5,0.1,1.6,"Competition processing (reanchored)"
"20bbbc80-a884-4235-8af3-aff77d447cbf","2026-04-23T20:41:40.865747+00:00","316776a5-e63d-4610-a46c-d8b5a291b8aa","01d0665e-953f-43d7-8937-873c44181c7e",8.4,0.1,8.5,"Competition processing (reanchored)"
"33a82057-4697-4cae-8353-5fa76f02f4ff","2026-04-23T20:41:40.86598+00:00","1187b5ff-a2f3-4ac2-bd4a-3f3e3f058034","01d0665e-953f-43d7-8937-873c44181c7e",10.5,0.1,10.6,"Competition processing (reanchored)"
"93ef75cf-59b1-4cd5-aa2b-e0afda8c749c","2026-04-23T20:41:40.866644+00:00","7e9a0c3c-c8cd-4746-9917-4c17c137ccc3","01d0665e-953f-43d7-8937-873c44181c7e",8.5,0.1,8.6,"Competition processing (reanchored)"
"18755fd1-dc69-4666-ac19-fa13d8c9265f","2026-04-23T20:41:40.866884+00:00","4ce8b9dd-3a1b-4879-af15-487d557055a3","01d0665e-953f-43d7-8937-873c44181c7e",4.5,0.1,4.6,"Competition processing (reanchored)"
"c1fa2d1f-d749-4539-bf92-0bf3252669ab","2026-04-23T20:41:40.867122+00:00","34cb0125-3a8d-414c-9817-cc35f92ae9a4","01d0665e-953f-43d7-8937-873c44181c7e",9.5,0.1,9.6,"Competition processing (reanchored)"
"6d3ab269-0178-40b2-a135-9c990294d66b","2026-04-23T20:41:40.867341+00:00","68d5555a-ce73-4bc3-9582-16d646e0923f","01d0665e-953f-43d7-8937-873c44181c7e",8,0.1,8.1,"Competition processing (reanchored)"
"ea13862e-1326-42f8-a7a5-ef9a46dbb162","2026-04-23T20:41:40.868307+00:00","bc178271-634a-43db-8880-60ba66277b36","01d0665e-953f-43d7-8937-873c44181c7e",3,0.1,3.1,"Competition processing (reanchored)"
"06703985-d661-4389-97b4-3fa33527e996","2026-04-23T20:41:40.868724+00:00","49c15c48-b352-4a26-9da5-4bfa5a46d835","5357ff2f-bdd8-42b0-9158-edfca088d403",4.3,-1.6,2.7,"Competition processing (reanchored)"
"cf995a91-5863-4bce-b1f0-f4fb0639c05e","2026-04-23T20:41:40.868951+00:00","b40f152c-a482-447f-ac03-3857fe2cae90","5357ff2f-bdd8-42b0-9158-edfca088d403",14,-1.2,12.8,"Competition processing (reanchored)"
"3fdb974c-6e6e-494f-9144-aef4c03c7f71","2026-04-23T20:41:40.869202+00:00","94437571-2e53-4396-8df9-da797d06ec5a","5357ff2f-bdd8-42b0-9158-edfca088d403",4.9,-0.4,4.5,"Competition processing (reanchored)"
"596c7a7b-ba11-4a43-b744-31e9029fa1dc","2026-04-23T20:41:40.869419+00:00","dfb51d8e-b59e-4590-afa6-8d92a0af42cd","5357ff2f-bdd8-42b0-9158-edfca088d403",1.1,-0.2,0.9,"Competition processing (reanchored)"
"1370f526-a4a9-4026-9866-0072961202d9","2026-04-23T20:41:40.871667+00:00","3e4f8715-38d2-4163-aa94-173c73b8f656","5357ff2f-bdd8-42b0-9158-edfca088d403",6.3,-0.2,6.1,"Competition processing (reanchored)"
"c35d63fc-0e64-41ae-9495-684778b08c8a","2026-04-23T20:41:40.872073+00:00","8b5d4777-6854-4f91-9b00-872e22d3b85a","5357ff2f-bdd8-42b0-9158-edfca088d403",3.3,0,3.3,"Competition processing (reanchored)"
"aab10df3-b537-40a5-88fe-15f4e2837a4f","2026-04-23T20:41:40.872394+00:00","56a49bee-b1d4-420f-8f71-176684ec9ff3","5357ff2f-bdd8-42b0-9158-edfca088d403",7,0,7,"Competition processing (reanchored)"
"f2dec184-cd38-40ab-811a-7ef63c3396b9","2026-04-23T20:41:40.872707+00:00","95c236e4-720c-4579-9ee6-2c4c71da5ccf","5357ff2f-bdd8-42b0-9158-edfca088d403",3.5,0,3.5,"Competition processing (reanchored)"
"cc047d7f-a889-44f0-b361-ba3dc6b81f2d","2026-04-23T20:41:40.873082+00:00","cb0d5d7f-2c36-4ca5-bf49-7bbcfef0fbce","5357ff2f-bdd8-42b0-9158-edfca088d403",5.3,0,5.3,"Competition processing (reanchored)"
"aeacceac-f1f1-4745-845e-5cd70c1869f3","2026-04-23T20:41:40.873528+00:00","40033297-762f-44eb-a7b5-e6cbe3e8b737","5357ff2f-bdd8-42b0-9158-edfca088d403",7.8,0,7.8,"Competition processing (reanchored)"
"bc018eae-f061-4274-97c6-6975dce2480e","2026-04-23T20:41:40.873791+00:00","309894c8-c0da-4039-9516-7cefb12c9776","5357ff2f-bdd8-42b0-9158-edfca088d403",6.5,0,6.5,"Competition processing (reanchored)"
"17181095-0f38-4953-84d0-5f3d07e0b494","2026-04-23T20:41:40.874039+00:00","3c810f61-259c-4b29-b85e-df895be03c23","5357ff2f-bdd8-42b0-9158-edfca088d403",3.6,0,3.6,"Competition processing (reanchored)"
"64604ae6-831b-43be-9936-d02187a28b7f","2026-04-23T20:41:40.874289+00:00","62894c50-8139-4e22-a8c5-53518b69ccd9","5357ff2f-bdd8-42b0-9158-edfca088d403",5.5,0,5.5,"Competition processing (reanchored)"
"480b4380-cac0-44e8-9e5b-cb28ec00e2b5","2026-04-23T20:41:40.874543+00:00","9f74607a-b13a-492b-8ec7-a65d031f2a7d","5357ff2f-bdd8-42b0-9158-edfca088d403",12.4,0,12.4,"Competition processing (reanchored)"
"ec50cef1-9655-409e-8c71-a2865f43abf8","2026-04-23T20:41:40.87479+00:00","189490f0-4925-44f4-99c3-1cdfde41ed64","5357ff2f-bdd8-42b0-9158-edfca088d403",5.6,0,5.6,"Competition processing (reanchored)"
"6347afee-0381-49f6-98dc-fd7c17131b2c","2026-04-23T20:41:40.875056+00:00","7e323e7b-88c6-4775-8e13-4824573c1c43","5357ff2f-bdd8-42b0-9158-edfca088d403",3.4,0,3.4,"Competition processing (reanchored)"
"7883986c-1bb9-435c-8c0d-2573cf5aa8ea","2026-04-23T20:41:40.875305+00:00","1187b5ff-a2f3-4ac2-bd4a-3f3e3f058034","5357ff2f-bdd8-42b0-9158-edfca088d403",10.6,0,10.6,"Competition processing (reanchored)"
"f3d3d1b1-eff6-490e-a910-69c110e2a19f","2026-04-23T20:41:40.875551+00:00","238fffe0-c89c-4045-a610-077bb06d3ce9","5357ff2f-bdd8-42b0-9158-edfca088d403",6.5,0,6.5,"Competition processing (reanchored)"
"2537c989-3554-4669-a1d5-f6d6bac26f1a","2026-04-23T20:41:40.875799+00:00","68d5555a-ce73-4bc3-9582-16d646e0923f","5357ff2f-bdd8-42b0-9158-edfca088d403",8.1,0,8.1,"Competition processing (reanchored)"
"ee6ce119-38df-488b-8515-1bd9a095af0a","2026-04-23T20:41:40.876044+00:00","0ab9c3c7-0c90-4c77-b669-300358534f18","5357ff2f-bdd8-42b0-9158-edfca088d403",2.6,0.1,2.7,"Competition processing (reanchored)"
"a6196235-227b-43fd-bafa-b93d919df2af","2026-04-23T20:41:40.876266+00:00","59f9a833-9d6b-406e-90e0-da128337d73e","5357ff2f-bdd8-42b0-9158-edfca088d403",8.6,0,8.6,"Competition processing (reanchored)"
"f4130ea9-579f-4c8a-a77d-d1154bb37659","2026-04-23T20:41:40.876512+00:00","bc178271-634a-43db-8880-60ba66277b36","5357ff2f-bdd8-42b0-9158-edfca088d403",3.1,0.1,3.2,"Competition processing (reanchored)"
"2f7b8cf7-3e4c-4024-97a6-ba7606adf4f2","2026-04-23T20:41:40.877311+00:00","d4705a1b-ddce-47da-b0a6-2a0428db5ff8","5357ff2f-bdd8-42b0-9158-edfca088d403",-0.7,0.1,-0.6,"Competition processing (reanchored)"
"9d35ce0e-f146-4923-97d0-154ae52a9ac9","2026-04-23T20:41:40.877542+00:00","b3bb69ab-b1e9-43a8-ae8c-18a872150411","5357ff2f-bdd8-42b0-9158-edfca088d403",8.6,0,8.6,"Competition processing (reanchored)"
"139722d5-d37a-4610-aeed-dd79d96171b7","2026-04-23T20:41:40.877799+00:00","74fc6393-ef47-498c-92f5-d4db92eccafd","5357ff2f-bdd8-42b0-9158-edfca088d403",6.2,0.1,6.3,"Competition processing (reanchored)"
"c04c2437-b793-43ae-8720-c93b423bada9","2026-04-23T20:41:40.878023+00:00","97dec38c-6c33-4579-a0a9-b47e8ccc8e19","5357ff2f-bdd8-42b0-9158-edfca088d403",5.9,0.1,6,"Competition processing (reanchored)"
"2d19e2d4-e6d2-4496-a77d-0a7a8839d2da","2026-04-23T20:41:40.878243+00:00","0cda51a7-1710-4b9f-bfd2-902ff8a02cb7","5357ff2f-bdd8-42b0-9158-edfca088d403",7,0.1,7.1,"Competition processing (reanchored)"
"93bea05e-5653-4b4d-998c-20eeb828e931","2026-04-23T20:41:40.878463+00:00","86d35e72-52ca-46cd-850d-8702f99f5e7c","5357ff2f-bdd8-42b0-9158-edfca088d403",6.2,0.1,6.3,"Competition processing (reanchored)"
"ed051e46-c239-4d14-8ccb-f40cfeecda2d","2026-04-23T20:41:40.882506+00:00","33f57864-26d5-4c1f-bf0b-0638b775a1dd","5357ff2f-bdd8-42b0-9158-edfca088d403",3.3,0.1,3.4,"Competition processing (reanchored)"
"e63155f4-9356-445c-9bf8-6f9f749d7f6c","2026-04-23T20:41:40.882842+00:00","d9fc8218-b712-4a30-95c8-7442eb0c356c","5357ff2f-bdd8-42b0-9158-edfca088d403",2,0.1,2.1,"Competition processing (reanchored)"
"bf065778-ad43-4d94-a5ce-75d0d23e28e4","2026-04-23T20:41:40.883129+00:00","b6f2ce70-b0a1-480f-9e31-20b8359c3ad3","5357ff2f-bdd8-42b0-9158-edfca088d403",4.7,0.1,4.8,"Competition processing (reanchored)"
"7bd79613-59c9-43c4-bff8-02d7359515ac","2026-04-23T20:41:40.883396+00:00","38f186b2-b4fd-4ee3-8ee2-9a505ad593ae","5357ff2f-bdd8-42b0-9158-edfca088d403",8.4,0.1,8.5,"Competition processing (reanchored)"
"19c3cfdd-3405-47f9-9936-d590b5df9618","2026-04-23T20:41:40.883654+00:00","b9477000-cf1d-4395-bb5e-59cc972d8430","5357ff2f-bdd8-42b0-9158-edfca088d403",4.9,0.1,5,"Competition processing (reanchored)"
"40695ae2-130b-41ee-80e2-2c4bfc8c6ad5","2026-04-23T20:41:40.883905+00:00","b62fda01-c3e2-408f-ae10-3777da27f1a4","5357ff2f-bdd8-42b0-9158-edfca088d403",3.7,0.1,3.8,"Competition processing (reanchored)"
"7d2f5c90-c8d4-4f43-90d0-a609f593b84f","2026-04-23T20:41:40.884157+00:00","4ce8b9dd-3a1b-4879-af15-487d557055a3","5357ff2f-bdd8-42b0-9158-edfca088d403",4.6,0.1,4.7,"Competition processing (reanchored)"
"971d0d74-ffc7-4333-a265-f1d2cc4543d9","2026-04-23T20:41:40.884412+00:00","8532ae37-4d5e-4c2f-a80a-729d51ad2e9e","5357ff2f-bdd8-42b0-9158-edfca088d403",3.6,0.1,3.7,"Competition processing (reanchored)"
"b83bf070-91da-48a9-b365-3df7db1a70e1","2026-04-23T20:41:40.88467+00:00","e4fc6c68-514a-471b-b33f-ae75afc36837","5357ff2f-bdd8-42b0-9158-edfca088d403",11.1,0.1,11.2,"Competition processing (reanchored)"
